,popularity,budget,revenue,runtime,vote_average,vote_count,percent_return,year,is_english,is_Friday
3088,17.045,2200000.0,3251794.0,116.0,7.1,777.0,1.478088181818182,1971,1,0
3089,17.044,40000000.0,132440069.0,128.0,7.2,1169.0,3.311001725,1992,1,0
3091,17.027,11930000.0,25003426.0,118.0,7.0,1447.0,2.095844593461861,2015,1,0
3092,17.017,32000000.0,16800000.0,121.0,6.624,858.0,0.525,1999,1,1
3093,17.016,72500000.0,162966177.0,106.0,6.3,1408.0,2.2478093379310344,2006,1,1
3094,17.015,100000000.0,291420351.0,130.0,6.4,1536.0,2.91420351,2000,1,1
3095,17.014,12000000.0,12077441.0,99.0,6.655,1991.0,1.0064534166666668,2013,1,0
3096,17.011,50000000.0,33422806.0,95.0,5.4,969.0,0.66845612,2001,1,0
3097,17.01,70000000.0,154984035.0,118.0,6.034,3191.0,2.214057642857143,2014,1,1
3098,17.008,40000000.0,33562069.0,117.0,6.4,2007.0,0.839051725,2018,1,0
3099,17.003,85000000.0,187134117.0,115.0,6.0,2016.0,2.2015778470588234,2007,1,0
3100,17.0,15000000.0,67091915.0,156.0,7.1,528.0,4.472794333333334,2007,0,0
3101,16.997,5500000.0,16600000.0,89.0,6.6,243.0,3.018181818181818,2000,0,0
3102,16.994,3000000.0,44908000.0,161.0,7.8,1728.0,14.969333333333331,1957,1,1
3103,16.993,100000000.0,108103450.0,136.0,6.8,1019.0,1.0810345,2004,1,0
3104,16.976,20000000.0,183936074.0,100.0,6.499,3766.0,9.1968037,2016,1,0
3105,16.976,61000000.0,61319383.0,110.0,5.093,1123.0,1.005235786885246,2012,0,0
3106,16.975,10000000.0,17287309.0,97.0,5.9,961.0,1.7287309,2015,1,1
3107,16.958,40000000.0,144056873.0,119.0,6.5,3860.0,3.601421825,2000,1,0
3108,16.957,32000000.0,18636537.0,107.0,6.509,1446.0,0.58239178125,1995,1,0
3109,16.949,18000000.0,43387445.0,98.0,6.5,773.0,2.410413611111111,2020,1,0
3110,16.947,20000000.0,98690254.0,129.0,7.8,7509.0,4.9345127,2015,1,1
3111,16.944,20000000.0,73830340.0,108.0,5.7,554.0,3.691517,2009,1,1
3112,16.933,3000000.0,104945305.0,106.0,7.659,2847.0,34.981768333333335,1967,1,0
3113,16.933,6000000.0,5809330.0,111.0,7.5,834.0,0.9682216666666666,2014,0,0
3114,16.929,3000000.0,3902679.0,98.0,5.3,124.0,1.300893,1993,1,0
3115,16.924,15000000.0,34533783.0,108.0,7.466,4365.0,2.3022522,2008,1,1
3116,16.922,50000000.0,73956241.0,146.0,7.4,1206.0,1.47912482,1999,1,1
3117,16.92,32000000.0,18409891.0,111.0,6.311,1677.0,0.57530909375,2010,1,0
3118,16.915,18000000.0,10495305.0,110.0,7.2,313.0,0.5830725,2015,0,0
3119,16.911,5000000.0,41833347.0,113.0,6.8,500.0,8.3666694,1975,1,0
3120,16.911,10000000.0,27305571.0,138.0,6.879,207.0,2.7305571,2016,0,0
3121,16.892,5000000.0,18900000.0,98.0,7.0,3176.0,3.78,2017,1,0
3122,16.89,17000000.0,182057016.0,103.0,6.935,1428.0,10.709236235294116,1995,1,1
3123,16.88,25000000.0,158972499.0,89.0,6.256,2153.0,6.35889996,2018,1,0
3124,16.88,8000000.0,21028755.0,120.0,6.9,831.0,2.628594375,1982,1,1
3125,16.88,25000000.0,67925733.0,109.0,7.0,1339.0,2.71702932,2019,1,0
3126,16.874,50000000.0,49718611.0,119.0,6.1,601.0,0.99437222,2004,1,0
3127,16.873,60000000.0,186883563.0,170.0,6.9,975.0,3.11472605,1998,1,0
3128,16.872,37000000.0,40846082.0,93.0,5.6,710.0,1.103948162162162,1999,1,1
3130,16.872,1400000.0,35700000.0,128.0,7.2,1156.0,25.5,1974,1,1
3131,16.855,52000000.0,176345966.0,107.0,7.2,1673.0,3.391268576923077,2019,0,0
3133,16.852,7920000.0,14560084.0,140.0,7.1,613.0,1.8383944444444444,1978,1,1
3134,16.848,20000000.0,44617342.0,92.0,6.6,676.0,2.2308671,2003,1,1
3135,16.843,90000000.0,182290266.0,88.0,5.6,1741.0,2.0254474,2003,1,0
3136,16.843,20000000.0,171504781.0,104.0,6.1,1220.0,8.57523905,1988,1,1
3137,16.841,30000000.0,80630608.0,127.0,6.619,2272.0,2.687686933333333,2011,1,1
3138,16.839,55000000.0,9450897.0,125.0,5.8,249.0,0.1718344909090909,2006,1,0
3139,16.834,45000000.0,30822861.0,99.0,5.7,566.0,0.6849524666666666,2007,1,0
3140,16.832,63600000.0,19412993.0,102.0,5.127,462.0,0.3052357389937107,2000,1,1
3141,16.828,40000000.0,32853640.0,102.0,5.8,885.0,0.821341,2008,1,0
3142,16.824,13305000.0,41509280.0,135.0,7.257,113.0,3.119825629462608,2018,0,0
3144,16.824,8000000.0,63464861.0,104.0,7.25,3417.0,7.933107625,2013,1,0
3145,16.821,1377800.0,3900000.0,105.0,6.3,711.0,2.8305995064595733,1966,1,0
3146,16.819,18000000.0,25005257.0,117.0,7.1,1245.0,1.3891809444444445,2007,1,0
3147,16.816,8500000.0,2053469.0,139.0,6.376,1096.0,0.2415845882352941,2018,1,0
3148,16.812,7400000.0,17000000.0,193.0,6.4,165.0,2.2972972972972974,2006,0,1
3149,16.81,10000000.0,25196249.0,105.0,6.1,346.0,2.5196249,1991,1,1
3150,16.808,12000000.0,96800000.0,113.0,7.5,1633.0,8.066666666666666,1982,1,1
3151,16.802,35000000.0,31083599.0,91.0,6.306,1863.0,0.8881028285714285,2012,1,1
3152,16.795,7000000.0,40693477.0,88.0,5.8,547.0,5.813353857142857,1992,1,1
3154,16.792,65000000.0,36850101.0,94.0,5.6,258.0,0.5669246307692307,1999,1,0
3155,16.79,30000000.0,32540674.0,95.0,5.9,1135.0,1.0846891333333333,2017,1,0
3156,16.784,19000000.0,45158254.0,111.0,5.7,2076.0,2.376750210526316,2017,1,0
3157,16.779,36000000.0,64780213.0,101.0,6.0,2137.0,1.799450361111111,2010,1,1
3158,16.771,16000000.0,16300000.0,108.0,6.697,228.0,1.01875,1989,1,1
3159,16.77,35000000.0,82087155.0,106.0,5.87,2646.0,2.345347285714286,2011,1,0
3160,16.766,15000000.0,3675201.0,134.0,7.6,2175.0,0.2450134,1997,1,0
3161,16.755,3500000.0,237113184.0,119.0,6.7,1648.0,67.746624,1977,1,1
3162,16.747,5000000.0,22304357.0,87.0,6.0,1217.0,4.4608714,2020,1,0
3163,16.743,12000000.0,6890432.0,97.0,6.2,1206.0,0.5742026666666666,2010,1,0
3165,16.729,45000000.0,42487390.0,99.0,5.164,883.0,0.9441642222222222,2008,1,0
3166,16.729,12000000.0,40855419.0,89.0,5.77,1098.0,3.40461825,2008,1,1
3167,16.725,15000000.0,79258538.0,100.0,6.8,981.0,5.283902533333333,1989,1,0
3168,16.725,10000000.0,7997774.0,118.0,7.278,461.0,0.7997774,2018,1,1
3169,16.721,18000000.0,31042035.0,103.0,6.1,1262.0,1.7245575,1984,1,1
3170,16.718,70000000.0,72109200.0,101.0,5.6,1771.0,1.0301314285714285,2008,1,0
3171,16.712,40000000.0,165478348.0,141.0,7.224,6202.0,4.1369587,2015,1,0
3172,16.698,30000000.0,13001257.0,114.0,6.9,563.0,0.4333752333333333,2004,1,1
3173,16.697,67000000.0,47267001.0,101.0,6.3,730.0,0.7054776268656716,1996,1,1
3174,16.692,5000000.0,19280931.0,91.0,5.835,2070.0,3.8561862,2017,1,1
3175,16.692,15000000.0,1914166.0,89.0,5.4,233.0,0.1276110666666666,2004,1,0
3176,16.689,20000000.0,14880939.0,121.0,6.6,1414.0,0.74404695,2016,1,0
3179,16.682,5000000.0,8203235.0,101.0,7.521,4790.0,1.640647,2004,1,0
3180,16.678,25000000.0,16057580.0,93.0,6.342,1407.0,0.6423032,1987,1,1
3181,16.673,15500000.0,3642692.0,140.0,6.8,551.0,0.2350123870967742,2021,1,0
3182,16.669,12000000.0,58010320.0,98.0,5.78,884.0,4.834193333333333,2008,1,1
3184,16.658,137000000.0,85131830.0,106.0,6.18,1256.0,0.6214002189781022,2001,1,0
3185,16.655,23030000.0,66000000.0,118.0,6.0,880.0,2.8658271819366044,1998,0,0
3186,16.654,15000000.0,34604000.0,128.0,7.7,1372.0,2.3069333333333333,1988,1,0
3187,16.653,15000000.0,5024782.0,90.0,5.9,257.0,0.3349854666666667,2009,1,0
3188,16.648,21000000.0,94017294.0,102.0,6.3,1775.0,4.477014,2018,1,0
3189,16.646,20000000.0,39782683.0,109.0,6.6,1897.0,1.98913415,2011,1,1
3190,16.646,13000000.0,21089146.0,92.0,6.8,400.0,1.622242,1995,1,1
3192,16.639,60000000.0,87812371.0,127.0,6.787,1664.0,1.4635395166666667,2009,1,1
3193,16.637,45000000.0,19652185.0,104.0,5.949,1183.0,0.4367152222222222,2009,1,0
3194,16.636,60000000.0,47318560.0,107.0,5.5,2439.0,0.7886426666666667,2015,1,0
3195,16.632,59000000.0,32140970.0,120.0,6.1,633.0,0.5447622033898305,2019,1,0
3196,16.627,15000000.0,102836002.0,101.0,5.5,974.0,6.855733466666667,2009,1,1
3197,16.625,3000000.0,25000000.0,125.0,8.2,1881.0,8.333333333333334,1960,1,0
3198,16.619,6000000.0,25792310.0,100.0,6.6,1302.0,4.298718333333333,1992,1,1
3199,16.619,42000000.0,7959291.0,145.0,7.014,1094.0,0.1895069285714285,1995,1,1
3200,16.614,25000000.0,6265311.0,140.0,6.864,584.0,0.25061244,1993,1,0
3201,16.61,50000000.0,80383290.0,107.0,6.3,721.0,1.6076658,2014,1,0
3202,16.606,15000000.0,151831537.0,92.0,6.1,1379.0,10.122102466666666,2013,1,0
3203,16.602,60000000.0,82150183.0,101.0,6.1,1922.0,1.3691697166666668,2002,1,0
3204,16.596,12500000.0,1353868.0,107.0,5.576,644.0,0.10830944,2012,1,1
3205,16.586,30000000.0,61700416.0,105.0,6.2,900.0,2.056680533333333,2018,1,0
3206,16.58,50000000.0,106956330.0,129.0,6.0,1429.0,2.1391266,2010,1,1
3207,16.569,12000000.0,84500122.0,91.0,5.5,902.0,7.041676833333334,2006,1,0
3208,16.567,3000000.0,11947954.0,87.0,5.4,1106.0,3.9826513333333335,2012,1,0
3209,16.563,25000000.0,52395996.0,101.0,6.1,1490.0,2.09583984,2015,1,1
3210,16.561,97250400.0,132900000.0,116.0,5.2,1712.0,1.366575355988253,2008,0,0
3211,16.557,15000000.0,76286096.0,111.0,7.137,1202.0,5.085739733333333,2006,1,1
3212,16.555,2000000.0,27379978.0,109.0,7.693,843.0,13.689989,1967,1,0
3213,16.551,5000000.0,56303596.0,120.0,7.3,2164.0,11.2607192,2017,1,0
3214,16.545,35000000.0,78269970.0,115.0,6.6,1793.0,2.236284857142857,2008,1,0
3215,16.543,68490000.0,193677158.0,120.0,5.8,73.0,2.8278165863629727,2016,0,1
3216,16.538,13000000.0,37664855.0,94.0,4.7,1064.0,2.8972965384615383,2002,1,0
3217,16.536,6500000.0,54215416.0,108.0,7.2,593.0,8.340833230769231,1987,1,1
3219,16.524,20000000.0,12639297.0,115.0,5.9,1891.0,0.63196485,2016,1,1
3220,16.521,13000000.0,27007143.0,91.0,5.9,339.0,2.0774725384615387,1998,1,1
3222,16.516,8900000.0,4100000.0,93.0,6.1,818.0,0.4606741573033708,2015,1,1
3223,16.512,35000000.0,63710000.0,100.0,6.8,687.0,1.8202857142857145,1991,1,1
3224,16.508,17000000.0,60613008.0,87.0,6.767,821.0,3.565471058823529,1993,1,1
3225,16.497,9500000.0,30862156.0,111.0,6.9,504.0,3.248648,1995,1,1
3226,16.493,7000000.0,16624456.0,86.0,5.6,680.0,2.3749222857142858,1992,1,1
3227,16.485,36000000.0,12532777.0,106.0,7.5,5483.0,0.3481326944444444,1997,1,0
3228,16.484,30000000.0,25480490.0,105.0,6.044,876.0,0.8493496666666667,1997,1,1
3229,16.481,98000000.0,10017322.0,124.0,5.8,448.0,0.1022175714285714,1995,1,1
3230,16.478,20000000.0,60427839.0,124.0,7.3,2727.0,3.02139195,2003,1,0
3231,16.475,8000000.0,22818256.0,91.0,5.9,946.0,2.852282,2008,1,0
3233,16.469,10000000.0,31429330.0,130.0,6.9,2165.0,3.142933,1999,1,1
3234,16.465,27000000.0,44352417.0,117.0,6.2,706.0,1.6426821111111112,2008,1,0
3235,16.462,30000000.0,34441873.0,122.0,6.763,3736.0,1.1480624333333334,2015,1,1
3236,16.46,1500000.0,2200000.0,81.0,8.0,2241.0,1.4666666666666666,1948,1,0
3237,16.446,21000000.0,227799884.0,105.0,6.71,1982.0,10.847613523809525,1993,1,0
3238,16.445,16000000.0,20545116.0,107.0,6.8,318.0,1.28406975,2018,1,0
3239,16.444,32000000.0,51155219.0,137.0,6.822,1525.0,1.59860059375,2008,1,0
3240,16.442,31000000.0,90753806.0,115.0,6.6,1089.0,2.927542129032258,1992,1,0
3241,16.44,18000000.0,42067430.0,117.0,7.0,2819.0,2.3370794444444445,2017,1,1
3242,16.438,79000000.0,173013509.0,154.0,6.9,1513.0,2.190044417721519,2003,1,0
3243,16.437,11000000.0,64088552.0,120.0,7.5,1243.0,5.826232,1992,1,1
3244,16.436,32000000.0,152036382.0,123.0,6.3,945.0,4.7511369375,1996,1,1
3245,16.432,35000000.0,126216940.0,138.0,7.8,4211.0,3.6061982857142856,1997,1,1
3246,16.422,45000000.0,58620973.0,113.0,6.321,1084.0,1.3026882888888889,1996,1,1
3247,16.411,70000000.0,164839294.0,98.0,6.0,1206.0,2.354847057142857,1998,1,1
3249,16.406,4500000.0,27092880.0,90.0,6.8,1029.0,6.02064,1982,1,1
3250,16.398,31000000.0,185260553.0,117.0,7.0,946.0,5.976146870967742,1996,1,1
3251,16.389,42000000.0,122529966.0,85.0,5.8,843.0,2.917380142857142,2014,1,1
3252,16.383,18000000.0,50083616.0,115.0,7.3,1068.0,2.782423111111111,1994,1,0
3253,16.382,45000000.0,94935764.0,99.0,6.2,916.0,2.1096836444444445,2002,1,0
3254,16.382,72000000.0,27642707.0,131.0,7.116,1053.0,0.3839264861111111,2001,1,1
3255,16.381,125000000.0,626137675.0,130.0,7.25,7148.0,5.0091014,2011,1,0
3256,16.379,43000000.0,93983911.0,104.0,6.6,1763.0,2.185672348837209,2005,1,1
3257,16.379,6000000.0,29180280.0,94.0,7.034,1732.0,4.86338,1987,1,0
3258,16.373,80000000.0,176885658.0,103.0,6.5,1591.0,2.211070725,1999,1,1
3259,16.373,29000000.0,33662874.0,131.0,6.9,309.0,1.1607887586206898,2011,0,0
3260,16.37,45000000.0,72028752.0,90.0,6.1,736.0,1.6006389333333333,2005,1,0
3261,16.368,27220000.0,5496951.0,105.0,6.3,1276.0,0.2019452975753122,2013,1,0
3262,16.366,15000000.0,9104716.0,103.0,7.328,1012.0,0.6069810666666666,2015,1,0
3263,16.365,58000000.0,53672080.0,127.0,6.162,519.0,0.9253806896551724,1995,1,1
3264,16.361,4500000.0,3606395.0,104.0,6.2,897.0,0.8014211111111111,2009,1,0
3266,16.357,17000000.0,76800000.0,88.0,5.5,987.0,4.517647058823529,1987,1,0
3267,16.353,3000000.0,23144499.0,98.0,5.538,395.0,7.714833,1997,1,1
3268,16.351,25000000.0,27685016.0,86.0,6.4,571.0,1.10740064,2004,1,1
3269,16.344,17000000.0,15730665.0,86.0,7.3,479.0,0.9253332352941176,2015,0,0
3270,16.342,4000000.0,16675000.0,86.0,5.2,429.0,4.16875,1996,1,1
3271,16.327,20000000.0,30426096.0,106.0,6.5,2094.0,1.5213048,2011,1,1
3273,16.315,15000000.0,5461200.0,119.0,6.6,207.0,0.36408,2009,0,0
3274,16.315,5100000.0,3123088.0,90.0,7.1,161.0,0.6123701960784314,2019,0,0
3275,16.311,6300000.0,40000000.0,153.0,7.3,247.0,6.349206349206349,2007,0,1
3276,16.311,60000000.0,13100000.0,127.0,4.7,696.0,0.2183333333333333,2007,1,0
3277,16.308,7500000.0,38934048.0,94.0,6.5,1172.0,5.1912064,1985,1,0
3278,16.305,130000000.0,119269486.0,124.0,5.9,1239.0,0.9174575846153846,2005,1,0
3279,16.3,35000000.0,219375562.0,99.0,6.1,2681.0,6.2678732,2008,1,0
3280,16.288,25000000.0,38748395.0,94.0,6.9,1216.0,1.5499358,1986,1,1
3281,16.285,10000000.0,44460850.0,82.0,6.5,290.0,4.446085,2001,1,0
3282,16.284,50000000.0,49000000.0,102.0,5.038,369.0,0.98,1994,1,1
3283,16.281,7000000.0,50888000.0,108.0,6.7,479.0,7.269714285714286,1988,1,0
3284,16.281,40000000.0,74597643.0,89.0,5.7,664.0,1.864941075,2012,1,0
3286,16.269,5000000.0,6341855.0,91.0,5.4,469.0,1.268371,2016,1,0
3287,16.268,35000000.0,60321861.0,123.0,7.4,499.0,1.723481742857143,2010,1,1
3288,16.258,20000000.0,37939757.0,101.0,6.5,587.0,1.89698785,1994,1,1
3290,16.254,50000000.0,49111202.0,121.0,5.6,936.0,0.98222404,2006,1,1
3292,16.243,45000000.0,21009180.0,113.0,6.0,737.0,0.4668706666666666,2004,1,1
3293,16.241,30000000.0,68357079.0,105.0,5.6,864.0,2.2785693,2005,1,1
3295,16.238,10000000.0,1034589.0,99.0,5.8,269.0,0.1034589,2013,1,0
3296,16.237,26000000.0,61489265.0,115.0,6.478,1289.0,2.3649717307692306,1990,1,1
3297,16.225,8520000.0,56100000.0,125.0,6.8,78.0,6.584507042253521,2017,0,0
3298,16.223,26000000.0,18377736.0,145.0,6.7,1244.0,0.706836,2019,1,0
3299,16.216,19000000.0,68673228.0,141.0,7.46,1748.0,3.614380421052632,2006,1,0
3300,16.215,12000000.0,46044400.0,94.0,6.0,421.0,3.837033333333333,1990,1,1
3301,16.213,15000000.0,92863945.0,119.0,7.295,1370.0,6.190929666666666,2004,0,0
3302,16.21,26000000.0,28818995.0,100.0,5.5,551.0,1.1084228846153843,2004,1,1
3303,16.202,5000000.0,44459951.0,104.0,6.447,2618.0,8.8919902,2013,1,0
3304,16.201,50000000.0,42792561.0,98.0,6.518,875.0,0.85585122,2003,1,1
3306,16.195,29000000.0,50041732.0,103.0,6.25,911.0,1.7255769655172415,1999,1,1
3307,16.194,28000000.0,10126458.0,91.0,5.0,448.0,0.3616592142857143,2011,1,1
3308,16.193,27000000.0,13670688.0,75.0,6.4,648.0,0.5063217777777778,1994,1,0
3309,16.187,38000000.0,117094902.0,122.0,6.9,2312.0,3.081444789473684,2011,1,1
3310,16.184,25000000.0,12638526.0,121.0,6.785,1649.0,0.50554104,2017,1,1
3311,16.184,80000000.0,2600000.0,88.0,5.4,92.0,0.0325,2017,1,1
3312,16.182,70000000.0,255000211.0,112.0,6.456,1988.0,3.642860157142857,1993,1,1
3313,16.182,30000000.0,54169363.0,124.0,5.8,1188.0,1.8056454333333332,2012,1,1
3314,16.181,13500000.0,7060876.0,124.0,7.1,535.0,0.5230278518518519,2000,1,0
3315,16.178,22000000.0,63766510.0,118.0,6.5,1178.0,2.898477727272727,1987,1,1
3316,16.171,15000000.0,64191523.0,119.0,7.6,5360.0,4.279434866666667,2015,1,1
3317,16.161,5000000.0,52700000.0,117.0,6.1,524.0,10.54,1980,1,1
3318,16.16,1900000.0,3250000.0,98.0,7.3,749.0,1.7105263157894737,1956,1,1
3319,16.15,6000000.0,50244700.0,99.0,7.1,2634.0,8.374116666666668,1981,1,0
3320,16.149,17000000.0,75000000.0,86.0,6.0,1391.0,4.411764705882353,1998,1,0
3321,16.148,30000000.0,219922417.0,129.0,6.252,3499.0,7.330747233333334,2007,1,1
3322,16.144,16000000.0,109502303.0,127.0,7.07,1380.0,6.8438939375,2004,1,1
3323,16.143,73000000.0,103891409.0,98.0,6.1,1121.0,1.4231699863013698,1998,1,1
3324,16.138,1350000.0,2157136.0,108.0,6.0,31.0,1.5978785185185185,2017,0,1
3325,16.137,65000000.0,250821495.0,119.0,6.7,2823.0,3.858792230769231,1998,1,0
3326,16.134,6000000.0,39241323.0,92.0,6.0,1591.0,6.5402205,2002,1,1
3327,16.128,14000000.0,239606210.0,110.0,5.8,948.0,17.114729285714287,1988,1,0
3328,16.128,2000000.0,3537283.0,105.0,6.732,701.0,1.7686415,2002,1,1
3329,16.121,5000000.0,1319566.0,91.0,4.6,307.0,0.2639132,2017,1,1
3330,16.113,5000000.0,13085023.0,134.0,7.055,751.0,2.6170046,2009,0,0
3331,16.107,75000000.0,108000000.0,114.0,6.6,1769.0,1.44,1999,1,0
3332,16.1,22000000.0,26570463.0,105.0,5.962,561.0,1.2077483181818185,1997,1,0
3333,16.094,25000000.0,48333932.0,103.0,5.7,449.0,1.93335728,2017,1,1
3334,16.077,7700000.0,1072602.0,123.0,5.9,380.0,0.139298961038961,2011,1,0
3335,16.076,36000000.0,57284237.0,155.0,7.324,927.0,1.5912288055555557,2013,1,0
3336,16.076,50000000.0,41037742.0,95.0,6.8,4433.0,0.82075484,2012,1,1
3337,16.073,8000000.0,100523181.0,102.0,7.7,6160.0,12.565397625,2006,1,0
3338,16.07,7000000.0,34368475.0,102.0,6.868,552.0,4.909782142857143,1987,1,0
3339,16.068,35000000.0,42930462.0,112.0,6.1,2116.0,1.2265846285714286,2013,1,0
3340,16.065,11000000.0,38105395.0,114.0,7.5,449.0,3.464126818181818,2008,1,0
3341,16.06,35000000.0,27107960.0,111.0,6.2,799.0,0.7745131428571429,1980,1,0
3342,16.059,60000000.0,199043242.0,101.0,6.4,1806.0,3.3173873666666664,2002,1,0
3343,16.057,23934823.0,2078370.0,119.0,6.896,255.0,0.086834567358196,2019,1,0
3344,16.055,3100000.0,20000000.0,118.0,7.4,497.0,6.451612903225806,1953,1,0
3345,16.054,30000000.0,33296457.0,97.0,5.3,763.0,1.1098819,2005,1,1
3346,16.05,5000000.0,28200000.0,127.0,7.1,716.0,5.64,1954,1,0
3347,16.048,4000000.0,25345000.0,99.0,6.1,463.0,6.33625,2011,1,0
3348,16.044,10892000.0,69501772.0,103.0,7.581,179.0,6.3809926551597504,2019,0,0
3349,16.041,10000000.0,4073489.0,109.0,6.831,575.0,0.4073489,2016,1,1
3350,16.037,9000000.0,103800000.0,121.0,7.3,1288.0,11.533333333333331,1995,1,0
3351,16.032,30000000.0,57076286.0,94.0,5.4,1473.0,1.9025428666666664,2018,1,1
3352,16.031,17500000.0,85313124.0,117.0,6.616,1082.0,4.875035657142857,1985,1,1
3353,16.03,3860000.0,64076736.0,130.0,6.6,748.0,16.60019067357513,2013,0,0
3354,16.026,38000000.0,43300000.0,130.0,5.4,101.0,1.1394736842105264,2016,0,0
3355,16.015,12000000.0,11293663.0,106.0,7.151,1528.0,0.9411385833333332,2007,1,1
3356,16.005,15500000.0,7385434.0,95.0,6.5,911.0,0.4764796129032258,2006,1,0
3357,16.004,42000000.0,89162162.0,100.0,6.0,2864.0,2.122908619047619,2011,1,1
3358,16.003,55000000.0,17869048.0,90.0,6.3,1539.0,0.3248917818181818,2008,1,0
3359,16.0,50000000.0,79958599.0,101.0,5.6,386.0,1.59917198,2001,1,0
3360,16.0,20000000.0,14397593.0,92.0,6.3,1159.0,0.71987965,2016,1,1
3361,15.997,15000000.0,19885552.0,109.0,6.6,461.0,1.3257034666666667,1993,1,1
3362,15.992,85000000.0,78382433.0,108.0,5.8,1191.0,0.9221462705882352,2002,1,0
3363,15.991,9500000.0,14776760.0,80.0,7.377,789.0,1.5554484210526316,2003,0,0
3364,15.986,90000000.0,65900249.0,135.0,6.8,1579.0,0.7322249888888889,2006,1,0
3366,15.982,3000000.0,10012022.0,81.0,7.1,1610.0,3.3373406666666665,2003,1,0
3367,15.978,1600000.0,4420000.0,113.0,7.541,1389.0,2.7625,1974,1,0
3368,15.978,50000000.0,90450008.0,117.0,6.663,2279.0,1.80900016,2007,1,0
3369,15.974,12000000.0,41744718.0,131.0,5.3,602.0,3.4787265,1967,1,0
3370,15.972,40000000.0,45916769.0,135.0,7.02,1045.0,1.147919225,1997,1,0
3371,15.968,60000000.0,159330280.0,124.0,6.3,1601.0,2.655504666666667,1997,1,1
3372,15.953,26000000.0,38793283.0,94.0,5.3,258.0,1.4920493461538462,2002,1,0
3373,15.951,3000000.0,9000000.0,116.0,8.2,1099.0,3.0,1957,1,0
3374,15.947,20000000.0,138700000.0,110.0,6.2,778.0,6.935,1990,1,1
3375,15.935,3700000.0,31800000.0,135.0,7.5,957.0,8.594594594594595,1976,1,0
3376,15.934,38000000.0,29907685.0,90.0,5.0,430.0,0.7870443421052632,2006,1,1
3377,15.932,30000000.0,36894225.0,111.0,6.4,2643.0,1.2298075,2013,1,1
3378,15.93,8933400.0,2133033.0,113.0,5.8,925.0,0.2387705688763516,2018,1,0
3379,15.929,40000000.0,90029656.0,109.0,5.953,1534.0,2.2507414,2010,1,1
3380,15.928,8000000.0,17092453.0,100.0,5.3,432.0,2.136556625,1992,1,1
3381,15.926,55000000.0,98625775.0,97.0,6.2,713.0,1.793195909090909,1999,1,0
3382,15.923,22000000.0,9418365.0,99.0,6.1,691.0,0.4281075,1995,1,1
3383,15.922,40000000.0,41323171.0,108.0,5.8,704.0,1.033079275,2002,0,1
3384,15.922,16800000.0,2312717.0,122.0,6.1,239.0,0.1376617261904762,2006,1,0
3385,15.921,12500000.0,15057465.0,100.0,5.5,337.0,1.2045972,1985,1,1
3386,15.92,5000000.0,15116634.0,88.0,5.2,902.0,3.0233268,1995,1,1
3388,15.902,3000000.0,22000000.0,93.0,6.9,658.0,7.333333333333333,1974,1,0
3389,15.895,10400000.0,311000000.0,161.0,8.0,763.0,29.903846153846157,2016,0,0
3390,15.892,70000000.0,69766619.0,122.0,6.519,819.0,0.9966659857142856,2007,1,0
3391,15.891,27000000.0,21148829.0,106.0,6.5,996.0,0.7832899629629629,2004,1,1
3392,15.889,5000000.0,30857747.0,89.0,7.4,214.0,6.1715494,2011,1,0
3393,15.883,16500000.0,13620075.0,108.0,6.5,931.0,0.8254590909090909,2007,1,1
3396,15.873,55000000.0,113020255.0,141.0,7.6,3705.0,2.054913727272728,2008,1,0
3397,15.87,19000000.0,34619699.0,113.0,7.3,3220.0,1.8220894210526315,2007,1,0
3398,15.869,5000000.0,15738769.0,90.0,5.962,472.0,3.1477538,1997,1,1
3399,15.868,15000000.0,33200000.0,84.0,5.1,722.0,2.2133333333333334,1989,1,0
3400,15.862,17000000.0,55534455.0,94.0,6.3,1142.0,3.266732647058824,2003,1,1
3401,15.861,14000000.0,19428166.0,94.0,5.8,871.0,1.3877261428571428,2020,1,0
3402,15.853,20000000.0,8654322.0,112.0,6.969,1148.0,0.4327161,2019,1,1
3403,15.851,1065000.0,2491460.0,79.0,5.839,289.0,2.339399061032864,1984,1,1
3404,15.848,85000000.0,183611771.0,100.0,5.5,1189.0,2.160138482352941,2000,1,0
3405,15.841,5000000.0,11724119.0,90.0,5.8,604.0,2.3448238,2013,0,1
3406,15.836,42000000.0,178311729.0,90.0,6.0,2539.0,4.245517357142857,2004,1,1
3407,15.832,35000000.0,124909762.0,127.0,7.5,3815.0,3.568850342857143,1997,1,0
3408,15.829,5000000.0,38610009.0,90.0,5.4,511.0,7.7220018,2009,1,0
3409,15.826,7500000.0,5596267.0,96.0,6.5,417.0,0.7461689333333333,1988,1,1
3410,15.822,95000000.0,104907746.0,85.0,5.8,1518.0,1.1042920631578947,2012,1,0
3411,15.817,25000000.0,7343114.0,124.0,6.6,436.0,0.29372456,1996,1,0
3412,15.815,25000000.0,37807625.0,124.0,6.6,1611.0,1.512305,2018,1,1
3413,15.814,4000000.0,4396821.0,141.0,7.4,715.0,1.09920525,2014,0,0
3414,15.808,11000000.0,10500000.0,97.0,6.1,2493.0,0.9545454545454546,2012,1,1
3415,15.806,10000000.0,18730891.0,111.0,7.19,1697.0,1.8730891,2016,1,0
3416,15.805,25000000.0,106209378.0,85.0,7.0,1186.0,4.24837512,2015,1,0
