,popularity,budget,revenue,runtime,vote_average,vote_count,percent_return,year,is_english,is_Friday,is_Holiday
894,39.656,120000000.0,347234916.0,115.0,6.93,10499.0,2.8936243,2004,1,0,0
895,39.647,32000000.0,79082515.0,102.0,5.3,2604.0,2.47132859375,1997,1,1,0
896,39.628,350000.0,1000000.0,97.0,8.535,7067.0,2.857142857142857,1957,1,0,0
897,39.62,95000000.0,250288523.0,136.0,6.5,3536.0,2.6346160315789477,1998,1,0,0
898,39.617,7000000.0,470653000.0,124.0,7.7,8986.0,67.23614285714285,1975,1,1,0
899,39.578,70000000.0,218613188.0,99.0,7.219,3430.0,3.123045542857142,1998,1,0,0
900,39.578,13000000.0,35763605.0,84.0,6.2,1503.0,2.7510465384615386,1990,1,1,0
901,39.555,132000000.0,603873119.0,117.0,6.5,7343.0,4.574796356060606,2005,1,0,0
902,39.543,140000000.0,195243411.0,117.0,6.254,2996.0,1.3945957928571429,2016,1,0,0
903,39.504,30000000.0,2351359.0,89.0,7.2,1684.0,0.0783786333333333,2016,1,0,0
904,39.38,5883687.0,52946454.0,121.0,7.759,243.0,8.998856329373062,2017,0,0,0
905,39.322,50000000.0,72617068.0,122.0,7.268,4037.0,1.45234136,2005,1,1,0
906,39.313,23000000.0,112880294.0,98.0,6.6,4771.0,4.907838869565217,2000,1,1,0
907,39.147,8300000.0,2836382.0,104.0,6.7,144.0,0.3417327710843373,2021,0,1,0
908,39.137,125000000.0,198802074.0,118.0,6.0,4911.0,1.590416592,2012,1,0,0
909,39.136,39200000.0,86758912.0,127.0,6.9,8528.0,2.2132375510204083,2013,0,0,0
910,39.134,40000000.0,130290885.0,94.0,5.1,2414.0,3.257272125,2007,1,0,0
911,39.092,28000000.0,39514713.0,96.0,7.1,2581.0,1.41123975,1993,1,1,0
912,39.089,175000000.0,302469017.0,118.0,5.8,4120.0,1.7283943828571429,2009,1,0,0
913,39.018,6500000.0,1100000.0,99.0,7.3,2243.0,0.1692307692307692,2008,0,0,0
914,39.015,35000000.0,147934180.0,88.0,5.8,2986.0,4.226690857142857,2001,1,0,0
915,38.999,22000000.0,115171795.0,113.0,7.682,4700.0,5.235081590909091,2020,1,0,0
916,38.995,175000000.0,251410631.0,101.0,6.7,3201.0,1.4366321771428572,2020,1,0,0
917,38.878,25000000.0,77411570.0,91.0,6.1,1223.0,3.0964628,2021,1,0,0
918,38.807,9500000.0,107363905.0,98.0,6.2,2242.0,11.301463684210526,2003,1,0,0
919,38.799,115000000.0,286140700.0,109.0,6.49,7904.0,2.48818,2013,1,0,0
920,38.782,130000000.0,301913131.0,92.0,5.586,7082.0,2.3224087,2007,1,0,0
921,38.766,45000000.0,124914842.0,95.0,5.621,1329.0,2.7758853777777777,2003,1,0,0
922,38.747,10000000.0,47340586.0,92.0,5.5,1406.0,4.7340586,2013,1,0,0
923,38.726,130000000.0,273339556.0,147.0,6.59,4725.0,2.102611969230769,2003,1,1,0
924,38.722,150000000.0,398479497.0,126.0,6.705,5742.0,2.65652998,2006,1,0,0
925,38.713,3000000.0,108981275.0,133.0,8.423,9216.0,36.32709166666667,1975,1,0,0
926,38.686,23000000.0,47351251.0,126.0,7.862,12865.0,2.058750043478261,2013,1,0,0
927,38.676,207000000.0,562363449.0,187.0,6.856,6982.0,2.716731637681159,2005,1,0,0
928,38.624,14000000.0,463406268.0,119.0,7.4,6886.0,33.100447714285714,1990,1,1,0
929,38.594,165000000.0,389681935.0,120.0,5.3,5475.0,2.3617086969696968,2016,1,0,0
930,38.494,24000000.0,172363301.0,120.0,6.4,3272.0,7.181804208333333,1997,1,1,0
931,38.492,8500000.0,8936663.0,98.0,6.4,538.0,1.0513721176470587,2008,0,0,0
932,38.483,70000000.0,240031094.0,124.0,6.9,5018.0,3.4290156285714284,1990,1,0,0
933,38.455,15000000.0,36869414.0,108.0,7.569,11903.0,2.457960933333333,2015,1,0,0
934,38.417,60000000.0,214034224.0,119.0,7.5,8235.0,3.567237066666667,2002,1,1,0
935,38.359,15000000.0,146497771.0,100.0,6.238,3732.0,9.766518066666666,2013,1,0,0
936,38.336,60000000.0,95396573.0,130.0,6.434,4172.0,1.5899428833333331,2013,1,0,0
937,38.298,2011799.0,252207.0,92.0,5.231,1870.0,0.1253639155800355,2009,1,0,0
938,38.238,30000000.0,180906076.0,111.0,8.0,15502.0,6.030202533333333,2003,1,1,0
939,38.218,45000000.0,101702060.0,93.0,6.0,4266.0,2.2600457777777776,2008,1,0,0
940,38.202,6000000.0,7500000.0,114.0,7.785,11034.0,1.25,2001,1,0,0
941,38.201,23000000.0,150816700.0,98.0,6.686,2059.0,6.557247826086956,2008,1,0,0
942,38.176,22000000.0,505000000.0,127.0,7.2,4853.0,22.954545454545453,1990,1,0,0
943,38.084,30000000.0,130786397.0,113.0,6.654,3399.0,4.359546566666666,2011,1,0,0
944,38.035,15000000.0,37697773.0,89.0,5.5,1224.0,2.5131848666666667,2007,1,0,0
945,38.034,10000000.0,150000000.0,89.0,6.9,220.0,15.0,2015,0,1,0
946,37.991,65000000.0,133821816.0,119.0,6.229,1173.0,2.058797169230769,2014,1,1,0
947,37.936,6000000.0,23341568.0,106.0,8.197,9165.0,3.890261333333333,1995,1,0,0
948,37.901,30000000.0,41480851.0,125.0,7.0,835.0,1.3826950333333334,2006,1,1,0
949,37.859,2000000.0,3607899.0,90.0,7.4,49.0,1.8039495,2020,0,0,0
950,37.838,10000000.0,102952888.0,92.0,6.2,3131.0,10.2952888,2017,1,0,0
951,37.824,135000000.0,532950503.0,157.0,7.519,16519.0,3.947781503703704,2015,1,1,0
952,37.815,20000000.0,149281606.0,91.0,5.3,921.0,7.4640803,2008,1,1,0
953,37.797,185000000.0,786636033.0,122.0,5.968,7121.0,4.252086664864865,2008,1,0,0
954,37.747,33000000.0,54700105.0,124.0,6.3,2390.0,1.6575789393939393,2004,1,0,0
955,37.737,10000000.0,139352633.0,96.0,6.1,3148.0,13.9352633,2007,1,0,0
956,37.731,25000000.0,118890272.0,93.0,6.067,3307.0,4.75561088,2006,1,0,0
957,37.711,100000000.0,314975955.0,103.0,6.31,6037.0,3.14975955,2012,1,0,0
958,37.69,70000000.0,23159305.0,86.0,7.92,4843.0,0.3308472142857143,1999,1,1,0
959,37.668,9000000.0,70000000.0,170.0,7.979,2032.0,7.777777777777778,2009,0,0,0
960,37.565,84000000.0,432844677.0,105.0,7.918,8522.0,5.152912821428571,2017,1,0,0
961,37.56,137000000.0,245360480.0,138.0,5.5,5114.0,1.790952408759124,2003,1,0,0
962,37.559,31500000.0,14708696.0,113.0,6.1,1517.0,0.4669427301587301,2016,1,0,0
963,37.523,110000000.0,293329073.0,100.0,6.396,4908.0,2.6666279363636365,2010,1,0,0
964,37.502,70000000.0,348840316.0,86.0,6.5,2961.0,4.983433085714286,2012,1,0,0
965,37.497,16000000.0,19682924.0,110.0,4.2,1142.0,1.23018275,2014,1,1,0
966,37.482,22000000.0,43058898.0,100.0,6.9,3009.0,1.9572226363636365,2013,1,0,0
967,37.478,65000000.0,39407616.0,102.0,6.358,3377.0,0.6062710153846154,2014,1,0,0
968,37.459,40000000.0,86234523.0,114.0,6.9,4248.0,2.155863075,2016,1,0,0
969,37.441,170000000.0,396600000.0,127.0,5.969,7299.0,2.3329411764705883,2012,1,0,0
970,37.41,54000000.0,132511035.0,132.0,7.901,12940.0,2.4539080555555555,2006,1,0,0
971,37.402,175000000.0,966550600.0,106.0,6.9,7378.0,5.523146285714286,2016,1,0,0
972,37.362,19000000.0,83258226.0,118.0,7.751,9493.0,4.382011894736842,2006,0,0,0
973,37.277,15000000.0,125212904.0,93.0,7.467,5321.0,8.347526933333333,1982,1,1,0
974,37.267,25000000.0,149228077.0,107.0,6.3,4210.0,5.96912308,2011,1,1,0
975,37.248,20000000.0,8352885.0,100.0,6.176,1481.0,0.41764425,2013,1,0,0
976,37.202,75000000.0,349464664.0,120.0,6.2,2562.0,4.659528853333334,1998,1,1,0
977,37.189,75000000.0,342695435.0,87.0,5.697,1915.0,4.569272466666667,2011,1,0,0
978,37.15,40000000.0,215862692.0,128.0,7.443,4332.0,5.3965673,1992,1,1,0
979,37.131,14000000.0,307166834.0,126.0,7.602,10341.0,21.94048814285714,2014,1,1,0
980,37.126,75000000.0,443140005.0,88.0,5.644,2541.0,5.9085334,2009,1,0,0
981,37.114,11500000.0,94073028.0,102.0,5.9,3939.0,8.180263304347825,2016,1,0,0
982,37.092,110000000.0,563749323.0,103.0,5.775,3341.0,5.124993845454545,2011,1,1,0
983,37.088,22000000.0,424208848.0,181.0,7.9,3634.0,19.28222036363636,1990,1,1,0
984,37.02,12000000.0,42345360.0,165.0,8.062,1121.0,3.52878,2010,0,0,0
985,37.016,325000.0,70274000.0,91.0,7.571,4704.0,216.2276923076923,1978,1,0,0
986,36.994,4000000.0,21591034.0,124.0,7.3,388.0,5.3977585,2022,1,0,0
987,36.942,17500000.0,38000000.0,121.0,7.7,2408.0,2.1714285714285717,2004,1,0,0
988,36.927,4500000.0,8025872.0,101.0,5.66,661.0,1.783527111111111,1986,1,1,0
989,36.871,93000000.0,482860185.0,105.0,7.281,10394.0,5.192045,2011,1,0,0
990,36.783,75000000.0,817400891.0,145.0,6.9,8503.0,10.898678546666666,1996,1,0,0
991,36.702,90000000.0,429632142.0,143.0,7.656,10038.0,4.773690466666666,2000,1,1,0
992,36.673,6000000.0,27165581.0,111.0,7.1,719.0,4.527596833333333,2005,0,0,0
993,36.666,5000000.0,85720385.0,113.0,7.2,5787.0,17.144077,2002,1,0,0
994,36.658,30000000.0,1122066.0,109.0,7.4,3402.0,0.0374022,2020,1,1,0
995,36.623,100000000.0,266465037.0,157.0,7.6,4669.0,2.66465037,2007,1,1,0
996,36.617,245000000.0,880674609.0,148.0,6.521,9554.0,3.5945902408163266,2015,1,0,0
997,36.606,10500000.0,23000000.0,90.0,6.2,482.0,2.1904761904761907,2012,0,1,0
998,36.588,5500000.0,24340302.0,125.0,7.8,348.0,4.425509454545455,2018,0,0,0
999,36.558,35000000.0,67450815.0,130.0,6.2,2489.0,1.927166142857143,2018,1,0,0
1000,36.548,40000000.0,125729635.0,98.0,5.931,2914.0,3.143240875,2016,1,0,0
1001,36.492,58000000.0,158162788.0,103.0,6.316,3376.0,2.7269446206896557,2015,1,0,0
1002,36.488,40000000.0,672806292.0,107.0,7.939,10215.0,16.8201573,1999,1,1,0
1003,36.477,58000000.0,100541806.0,104.0,6.4,6515.0,1.7334794137931036,2017,1,0,0
1004,36.469,50000000.0,142851197.0,118.0,7.3,7341.0,2.85702394,2011,1,1,0
1005,36.427,1200000.0,80000000.0,91.0,6.2,953.0,66.66666666666667,1985,1,1,0
1006,36.411,75000000.0,196482882.0,99.0,6.827,6402.0,2.61977176,2004,1,1,0
1007,36.398,30000000.0,76669806.0,136.0,7.5,2404.0,2.5556602,2005,1,1,0
1008,36.39,16400000.0,235860116.0,128.0,8.3,9783.0,14.381714390243902,1989,1,1,0
1009,36.386,5000000.0,3800000.0,97.0,5.9,1334.0,0.76,2013,1,0,0
1010,36.355,92000000.0,172989651.0,145.0,7.365,4920.0,1.8803222934782609,2001,1,1,0
1011,36.281,65000000.0,93621340.0,136.0,7.1,4060.0,1.4403283076923077,2009,1,0,0
1012,36.266,45000000.0,136885767.0,89.0,5.152,2145.0,3.041905933333333,1997,1,1,0
1013,36.261,4800000.0,81979826.0,94.0,5.9,3096.0,17.07913041666667,2005,1,0,0
1014,36.241,130000000.0,276572938.0,135.0,6.2,5123.0,2.1274841384615386,2012,1,0,0
1015,36.202,90000000.0,524028679.0,129.0,7.197,12769.0,5.822540877777778,2009,1,0,0
1016,36.184,32000000.0,82343495.0,129.0,7.4,1934.0,2.57323421875,2000,1,0,0
1017,36.152,57000000.0,58055768.0,115.0,6.664,3116.0,1.018522245614035,1993,1,1,0
1018,36.118,54000000.0,155010032.0,117.0,6.507,4106.0,2.870556148148148,2002,1,1,0
1019,36.118,67000000.0,49169594.0,94.0,6.2,2940.0,0.7338745373134329,2020,1,0,0
1020,36.079,2000000.0,6666618.0,81.0,6.4,78.0,3.333309,2021,0,0,0
1021,36.063,33000000.0,67200000.0,112.0,6.4,2638.0,2.036363636363636,2017,1,0,0
1022,36.014,30000000.0,90810892.0,99.0,6.4,3182.0,3.0270297333333334,2009,1,0,0
1023,35.975,150000000.0,287594577.0,91.0,6.002,4286.0,1.91729718,2007,1,1,0
1024,35.974,1800000.0,25685134.0,91.0,7.3,4342.0,14.26951888888889,1984,1,1,0
1025,35.971,35000000.0,113374103.0,108.0,5.9,1343.0,3.2392600857142857,1995,1,1,0
1026,35.952,6000000.0,24271196.0,105.0,6.5,854.0,4.045199333333334,1990,1,0,0
1027,35.945,15000000.0,65774490.0,88.0,6.7,1464.0,4.384966,2021,1,0,0
1028,35.929,163000000.0,174822325.0,119.0,5.574,4480.0,1.0725296012269938,2011,1,1,0
1029,35.913,11800000.0,47494916.0,101.0,7.747,3656.0,4.024992881355932,2002,1,1,0
1030,35.897,3000000.0,7240000.0,100.0,6.2,53.0,2.4133333333333336,2017,1,1,0
1031,35.833,17500000.0,23438120.0,156.0,6.0,626.0,1.3393211428571428,1979,1,0,0
1032,35.828,60000000.0,205754447.0,99.0,6.2,4204.0,3.4292407833333334,2016,1,0,0
1033,35.813,28000000.0,96188903.0,117.0,7.115,10608.0,3.4353179642857143,2010,1,0,0
1034,35.783,38000000.0,119723358.0,100.0,5.6,1863.0,3.1506146842105265,2002,1,0,0
1035,35.782,15774948.0,15800000.0,97.0,6.2,1406.0,1.0015880876437755,2011,1,1,0
1036,35.768,20000000.0,104000000.0,99.0,7.4,2333.0,5.2,2004,0,0,0
1037,35.738,12000000.0,91244913.0,112.0,6.7,1234.0,7.60374275,2018,1,1,0
1038,35.728,26000000.0,90941129.0,90.0,6.2,3462.0,3.497735730769231,2003,1,1,0
1039,35.686,150000000.0,331957105.0,103.0,5.987,4529.0,2.213047366666667,2016,1,1,0
1040,35.669,30000000.0,174600318.0,100.0,8.1,13129.0,5.8200106,2014,1,0,0
1041,35.616,200000000.0,321669741.0,140.0,6.4,4051.0,1.608348705,2010,1,0,0
1042,35.611,3500000.0,40423945.0,92.0,6.9,6052.0,11.549698571428571,2015,1,0,0
1043,35.57,30000000.0,1015760.0,114.0,6.4,758.0,0.0338586666666666,2021,1,0,0
1044,35.56,70000000.0,374111707.0,127.0,6.4,3420.0,5.344452957142857,2000,1,1,0
1045,35.521,75000000.0,140175006.0,91.0,6.7,3412.0,1.86900008,2006,1,1,0
1046,35.516,82000000.0,190320568.0,113.0,6.586,2792.0,2.320982536585366,2005,1,1,0
1047,35.497,2900000.0,692079.0,109.0,6.42,1485.0,0.2386479310344827,2017,0,0,0
1048,35.497,16000000.0,247275374.0,107.0,6.593,5323.0,15.454710875,1994,1,1,0
1049,35.489,74000000.0,1156730962.0,91.0,6.393,9702.0,15.631499486486486,2015,1,0,0
1050,35.485,2500000.0,124881062.0,110.0,7.347,3070.0,49.9524248,1964,1,0,0
1051,35.475,90000000.0,28588425.0,93.0,7.143,1475.0,0.3176491666666666,2020,1,0,0
1052,35.458,20000000.0,17500000.0,96.0,5.1,1201.0,0.875,2018,1,0,0
1053,35.447,75000000.0,694394724.0,142.0,7.188,19987.0,9.25859632,2012,1,0,0
1054,35.42,110000000.0,487287646.0,120.0,6.7,9169.0,4.429887690909091,2005,1,0,0
1055,35.395,3500000.0,95330493.0,101.0,5.975,3638.0,27.237283714285716,2018,1,0,0
1056,35.367,15000000.0,61399552.0,99.0,7.1,1276.0,4.093303466666667,1983,1,0,0
1057,35.36,90000000.0,291465000.0,151.0,8.163,13169.0,3.2385,2006,1,0,0
1058,35.331,195000000.0,197687603.0,114.0,5.806,4511.0,1.0137825794871795,2013,1,0,0
1059,35.328,30000000.0,163649270.0,84.0,6.651,727.0,5.454975666666667,1999,0,0,0
1060,35.313,24000000.0,64414761.0,139.0,6.9,2354.0,2.683948375,2016,1,1,0
1061,35.291,25000000.0,77278331.0,117.0,6.6,3405.0,3.09113324,2012,1,0,0
1062,35.277,150000000.0,599045960.0,144.0,7.526,9540.0,3.9936397333333336,2006,1,0,0
1063,35.268,30000000.0,5472914.0,229.0,8.445,4579.0,0.1824304666666666,1984,1,0,0
1064,35.252,40000000.0,68766121.0,113.0,5.91,2598.0,1.719153025,2005,1,0,0
1065,35.25,18000000.0,2300000.0,137.0,7.757,6175.0,0.1277777777777777,2019,1,0,0
1066,35.246,70000000.0,182379278.0,87.0,6.6,2058.0,2.605418257142857,2016,1,0,0
1067,35.244,16000000.0,12885193.0,116.0,6.9,2203.0,0.8053245625,1986,1,1,0
1068,35.23,150000000.0,490719763.0,140.0,7.1,7708.0,3.271465086666667,2017,1,0,0
1069,35.221,130000000.0,185258983.0,163.0,7.3,8098.0,1.4250691,2009,1,0,0
1070,35.202,60000000.0,76419755.0,119.0,5.7,2202.0,1.2736625833333333,2019,1,0,0
1071,35.191,35000000.0,83061158.0,90.0,7.4,402.0,2.373175942857143,2014,0,1,0
1072,35.144,61000000.0,131940411.0,109.0,6.5,3662.0,2.162957557377049,2013,1,1,0
1073,35.056,30000000.0,82394288.0,100.0,6.02,3989.0,2.746476266666667,2013,1,0,0
1074,35.037,2280000.0,76411819.0,124.0,7.4,2658.0,33.513955701754384,1940,1,0,0
1075,34.979,12000000.0,60000000.0,197.0,7.6,1810.0,5.0,1960,1,0,0
1076,34.939,25000000.0,65663276.0,112.0,7.5,5817.0,2.62653104,2015,1,0,0
1077,34.919,159000000.0,968853.0,209.0,7.624,5891.0,0.0060934150943396,2019,1,1,0
1078,34.897,40000000.0,46471023.0,87.0,7.8,4438.0,1.161775575,2009,1,1,0
1079,34.844,5900000.0,33800000.0,118.0,7.1,65.0,5.728813559322034,2022,0,1,0
1080,34.84,3000000.0,30000000.0,87.0,5.8,1539.0,10.0,1985,1,1,0
1081,34.833,13000000.0,329398046.0,108.0,7.661,13043.0,25.338311230769232,2010,1,1,0
1082,34.797,43000000.0,158674180.0,117.0,6.6,3581.0,3.690097209302325,2013,1,0,0
1083,34.773,14000000.0,82468705.0,108.0,8.059,8213.0,5.890621785714286,2019,1,1,0
1084,34.772,42000000.0,201585328.0,109.0,6.869,9233.0,4.7996506666666665,2012,1,0,0
1085,34.758,250000.0,144008.0,101.0,5.3,236.0,0.576032,2002,1,1,0
1086,34.743,30000000.0,29942746.0,128.0,6.341,1969.0,0.9980915333333332,2021,1,0,0
1087,34.728,35000000.0,92158961.0,92.0,6.5,3183.0,2.633113171428572,2009,1,0,0
1088,34.723,85000000.0,340487652.0,107.0,6.8,4908.0,4.005737082352941,2007,1,0,0
1089,34.712,15000000.0,78054825.0,100.0,7.564,11093.0,5.203655,2011,1,0,0
1090,34.709,25000000.0,171627166.0,122.0,7.933,10452.0,6.86508664,2007,1,0,0
1091,34.695,31000000.0,275947313.0,168.0,7.4,579.0,8.901526225806451,2017,0,0,0
1092,34.682,50000000.0,159773545.0,114.0,6.349,4797.0,3.1954709,1992,1,1,0
1093,34.612,65000000.0,261317921.0,113.0,7.279,4983.0,4.020275707692308,1990,1,1,0
1094,34.609,11400000.0,17970000.0,113.0,7.2,95.0,1.576315789473684,2021,0,0,0
1095,34.593,75000000.0,288500217.0,108.0,7.3,6664.0,3.84666956,2004,1,1,0
1096,34.593,30000000.0,117932401.0,126.0,7.8,2456.0,3.931080033333333,2013,0,0,0
1097,34.592,10500000.0,792965500.0,115.0,7.508,10031.0,75.52052380952381,1982,1,1,0
1098,34.541,85000.0,30900000.0,83.0,7.3,2674.0,363.52941176470586,1974,1,0,0
1099,34.518,100000000.0,347512318.0,131.0,6.6,5593.0,3.47512318,2004,1,1,0
1100,34.479,90000000.0,233755553.0,92.0,6.0,1421.0,2.597283922222222,2015,1,0,0
1101,34.412,82000000.0,89792502.0,110.0,6.168,4223.0,1.095030512195122,2011,1,0,0
1102,34.409,50000000.0,161451538.0,110.0,5.7,2008.0,3.22903076,2005,1,0,0
1103,34.394,30000000.0,100491683.0,79.0,6.2,484.0,3.3497227666666665,1998,1,1,0
1104,34.381,50000000.0,16671505.0,99.0,6.3,1112.0,0.3334301,1994,1,1,0
1105,34.351,23000000.0,149480483.0,94.0,7.6,2399.0,6.4991514347826085,2010,0,1,0
1106,34.346,50000000.0,216972543.0,107.0,6.4,5202.0,4.33945086,2016,1,0,0
1107,34.312,1350000.0,4160000.0,91.0,6.0,372.0,3.081481481481481,2010,0,0,0
1108,34.307,13500000.0,91542097.0,88.0,6.3,2677.0,6.780896074074074,2019,1,0,0
1109,34.291,2000000.0,346300.0,207.0,8.459,2963.0,0.17315,1954,0,0,0
1110,34.29,65000000.0,44806783.0,93.0,5.661,1378.0,0.6893351230769231,2012,1,0,0
1111,34.247,10000000.0,9679739.0,99.0,5.781,235.0,0.9679739,1997,1,0,0
1112,34.226,70000000.0,130293714.0,146.0,7.4,4406.0,1.8613387714285716,2004,1,1,0
1113,34.183,30000000.0,108979549.0,104.0,6.1,2950.0,3.632651633333333,2008,1,0,0
1114,34.128,21000000.0,43928932.0,92.0,6.684,4646.0,2.091853904761905,2002,1,0,0
1115,34.128,85000000.0,450717150.0,116.0,7.4,10291.0,5.302554705882353,2001,1,1,0
1116,34.122,10000000.0,4300000.0,99.0,7.3,174.0,0.43,2019,1,1,0
1117,34.122,10000000.0,80340218.0,96.0,6.9,572.0,8.0340218,2022,1,0,0
1118,34.105,58000000.0,50365377.0,125.0,6.5,531.0,0.8683685689655173,2012,1,0,0
1119,34.102,55000000.0,203427584.0,121.0,6.8,4393.0,3.698683345454546,2015,1,0,0
1120,34.091,35000000.0,120072577.0,150.0,8.381,7874.0,3.4306450571428573,2002,1,0,0
1121,34.073,185000000.0,343471816.0,122.0,6.8,5989.0,1.8566044108108108,2016,1,0,0
1122,34.015,80000000.0,181466833.0,93.0,6.0,2380.0,2.2683354125,2004,1,0,0
1123,34.003,43000000.0,22957625.0,117.0,7.4,2344.0,0.5338982558139534,2021,1,0,0
1124,33.953,15000000.0,90404800.0,116.0,7.2,2800.0,6.026986666666667,1983,1,0,0
1125,33.947,47000000.0,10539000.0,81.0,4.9,1265.0,0.2242340425531915,2010,1,1,0
1126,33.925,100000000.0,362211740.0,119.0,5.7,3496.0,3.6221174,2001,1,0,0
1127,33.902,35000000.0,57120318.0,108.0,6.2,2683.0,1.6320090857142855,1990,1,0,0
1128,33.886,63000000.0,189015611.0,102.0,6.2,2663.0,3.000247793650794,1988,1,0,0
1129,33.857,30000000.0,102616183.0,129.0,7.6,2831.0,3.420539433333333,1996,1,0,0
1130,33.806,125000000.0,767820459.0,149.0,6.7,8319.0,6.142563672,2006,1,0,0
1131,33.719,37500000.0,111353135.0,126.0,7.1,1054.0,2.969416933333333,2019,1,0,0
1132,33.711,1000000.0,1574623.0,69.0,5.713,423.0,1.574623,2004,1,0,0
1133,33.699,117000000.0,261989769.0,109.0,6.182,3955.0,2.239228794871795,2010,1,0,0
1134,33.69,100000000.0,206071502.0,105.0,7.159,5915.0,2.06071502,1999,1,1,0
1135,33.686,38000000.0,125427681.0,89.0,6.2,1033.0,3.300728447368421,2017,1,0,0
1136,33.677,114000.0,30000000.0,96.0,7.6,2052.0,263.1578947368421,1968,1,1,0
1137,33.67,45000000.0,76014335.0,105.0,6.2,3288.0,1.6892074444444445,2008,1,1,0
1138,33.663,70000000.0,442824138.0,115.0,7.4,6818.0,6.326059114285714,2007,1,1,0
1139,33.653,35000000.0,32517248.0,103.0,5.7,886.0,0.9290642285714286,2018,1,0,0
1140,33.648,14800000.0,117813057.0,115.0,6.2,1595.0,7.960341689189189,2015,1,0,0
1141,33.599,12000000.0,1594955.0,99.0,6.927,2137.0,0.1329129166666666,2009,1,1,0
1142,33.575,150000000.0,335802786.0,166.0,7.573,11373.0,2.23868524,2008,1,0,0
1143,33.575,2000000.0,24600832.0,96.0,7.4,3106.0,12.300416,1981,1,0,0
1144,33.566,21000000.0,24571.0,136.0,7.1,871.0,0.0011700476190476,2021,0,1,0
1145,33.529,28000000.0,60780981.0,90.0,6.191,3890.0,2.170749321428572,2001,1,1,0
1146,33.522,32000000.0,89083229.0,87.0,6.308,3108.0,2.78385090625,2005,1,0,0
1147,33.506,40000000.0,134734481.0,113.0,6.7,2898.0,3.368362025,2004,1,1,0
1148,33.499,25000000.0,56505065.0,130.0,7.598,1733.0,2.2602026,1993,1,0,0
1149,33.498,29000000.0,287506194.0,115.0,6.878,4949.0,9.914006689655173,2015,1,0,0
1150,33.493,3000000.0,89328627.0,86.0,6.254,7562.0,29.776209,2013,1,1,0
1151,33.442,10000000.0,31973249.0,97.0,7.4,1985.0,3.1973249,1981,1,1,0
1152,33.423,1100000.0,9148519.0,101.0,7.4,2897.0,8.316835454545455,2012,0,1,0
1153,33.412,60000000.0,171757863.0,83.0,6.139,3970.0,2.86263105,1998,1,1,0
1154,33.411,140000000.0,449220945.0,183.0,6.9,5658.0,3.208721035714286,2001,1,0,0
1155,33.391,70000000.0,123218424.0,125.0,7.765,6463.0,1.7602632,2003,1,0,0
1156,33.358,6500000.0,2200000.0,91.0,5.816,1070.0,0.3384615384615385,2017,1,0,0
1157,33.303,7000000.0,167221571.0,110.0,6.1,2659.0,23.888795857142856,2012,1,0,0
1158,33.272,65000000.0,211780824.0,95.0,6.347,4824.0,3.2581665230769232,2010,1,0,0
1159,33.269,6000000.0,138530565.0,120.0,7.7,3866.0,23.0884275,1986,1,1,0
1160,33.264,17000000.0,3901839.0,93.0,6.387,31.0,0.2295199411764706,2022,1,1,0
1161,33.257,13200000.0,100000000.0,190.0,8.566,4047.0,7.575757575757576,1995,0,0,0
1162,33.232,7000000.0,25405445.0,104.0,6.9,2440.0,3.6293492857142855,1995,1,1,0
1163,33.228,11000000.0,34900000.0,89.0,5.307,1091.0,3.172727272727273,1991,1,0,0
1164,33.204,84000000.0,123307945.0,106.0,4.988,1131.0,1.4679517261904762,2000,1,0,0
1165,33.201,15000000.0,356296601.0,122.0,8.03,10830.0,23.753106733333333,1999,1,0,0
1166,33.166,100000000.0,242988466.0,90.0,6.6,5196.0,2.42988466,2009,1,0,0
1167,33.136,40000000.0,97984015.0,104.0,6.7,5059.0,2.449600375,2011,1,0,0
1168,33.124,115000000.0,274703340.0,100.0,5.868,5487.0,2.388724695652174,2001,1,0,0
1169,33.115,57000000.0,152944660.0,144.0,7.445,5106.0,2.683239649122807,1997,1,1,0
1170,33.102,52000000.0,609841637.0,108.0,6.958,5740.0,11.72772378846154,2008,1,0,0
1171,33.079,30000000.0,116643421.0,97.0,6.0,2180.0,3.888114033333333,2003,1,1,0
1172,33.061,20000000.0,55362705.0,94.0,5.462,1369.0,2.76813525,2012,1,0,0
1173,33.051,35000000.0,145374099.0,113.0,6.9,2229.0,4.153545685714286,2017,1,0,0
1174,32.997,28210303.0,7793.0,93.0,6.1,814.0,0.0002762465897654,2017,1,1,0
1175,32.988,66000000.0,99318987.0,122.0,6.7,6141.0,1.5048331363636365,2004,1,1,0
1176,32.987,115000000.0,164989338.0,114.0,6.279,4424.0,1.434689895652174,2016,1,0,0
1177,32.962,3500000.0,14000000.0,92.0,6.2,453.0,4.0,1987,1,1,0
1178,32.959,40000000.0,244527583.0,119.0,7.459,9221.0,6.113189575,1990,1,1,0
1179,32.957,50000000.0,331333876.0,112.0,6.84,7173.0,6.62667752,2014,1,0,0
1180,32.945,3000000.0,4915757.0,95.0,5.6,977.0,1.6385856666666667,2014,0,1,0
1181,32.943,200000000.0,589580482.0,106.0,6.307,7003.0,2.94790241,2008,1,0,0
1182,32.941,58000000.0,199000000.0,111.0,6.699,5982.0,3.431034482758621,2010,1,0,0
1183,32.929,19000000.0,141407024.0,119.0,6.8,5507.0,7.442474947368421,1995,1,1,0
